3.50000000000000	0
3	0
2.50000000000000	9
4.50000000000000	28
5	8
4	65
2.50000000000000	7
4	0
2.50000000000000	0
4	7
4.50000000000000	5
3.50000000000000	4
3.50000000000000	17
4	26
3.50000000000000	0
3	0
3	0
4	14
4.50000000000000	125
4	15
3.50000000000000	12
3.50000000000000	7
2.50000000000000	0
4.50000000000000	0
3	0
2.50000000000000	0
2.50000000000000	6
3.50000000000000	0
3.50000000000000	42
3	0
3.50000000000000	95
2.50000000000000	6
1.50000000000000	0
2	3
2	27
3.50000000000000	216
2.50000000000000	0
5	0
3	82
4.50000000000000	25
2	112
3.50000000000000	0
3.50000000000000	62
4.50000000000000	0
3	160
3.50000000000000	73
2.50000000000000	275
1.50000000000000	0
3	10
4.50000000000000	0
2.50000000000000	0
3.50000000000000	520
3.50000000000000	0
3	156
3.50000000000000	224
3.50000000000000	158
2.50000000000000	268
3	69
5	0
4.50000000000000	0
3	3
2.50000000000000	136
3	149
4.50000000000000	17
2	26
4.50000000000000	14
3	283
4	21
3.50000000000000	0
3	128
2.50000000000000	0
3.50000000000000	320
2	12
4	3
4	46
3	80
3	182
4	69
3	45
3.50000000000000	185
3.50000000000000	42
2.50000000000000	58
3	0
2.50000000000000	10
1.50000000000000	7
4.50000000000000	4
4.50000000000000	6
3.50000000000000	3
4.50000000000000	3
5	0
5	7
4.50000000000000	55
4	8
4.50000000000000	21
4	13
2	11
3.50000000000000	30
4	21
3.50000000000000	10
2.50000000000000	9
4	17
4.50000000000000	18
3.50000000000000	0
4.50000000000000	0
4	7
4	10
2.50000000000000	28
2.50000000000000	0
1.50000000000000	3
2.50000000000000	33
1.50000000000000	4
3	22
5	0
4	0
3	0
4	47
4.50000000000000	0
4.50000000000000	6
3	4
3.50000000000000	38
3.50000000000000	19
3.50000000000000	70
3.50000000000000	19
3.50000000000000	0
5	0
4	30
4	0
3	50
4.50000000000000	0
5	5
5	0
5	0
5	0
4	0
2.50000000000000	168
3	9
4	17
5	0
3	14
3	20
3	9
2	18
4.50000000000000	0
4	239
4	0
2	29
2	8
3	0
4.50000000000000	272
3	615
3	24
3.50000000000000	6
5	0
5	0
2	7
2	27
5	18
4	25
5	8
4.50000000000000	56
2.50000000000000	42
5	40
4.50000000000000	36
3	339
4.50000000000000	66
5	118
5	0
