3.50000000000000	7
3	5
2.50000000000000	5
4.50000000000000	26
5	3
4	23
2.50000000000000	9
4	4
2.50000000000000	3
4	7
4.50000000000000	4
3.50000000000000	3
3.50000000000000	10
4	5
3.50000000000000	3
3	3
3	4
4	10
4.50000000000000	69
4	9
3.50000000000000	11
3.50000000000000	8
2.50000000000000	4
4.50000000000000	10
3	6
2.50000000000000	8
2.50000000000000	10
3.50000000000000	3
3.50000000000000	16
3	8
3.50000000000000	81
2.50000000000000	3
1.50000000000000	6
2	4
2	12
3.50000000000000	25
2.50000000000000	3
5	3
3	12
4.50000000000000	4
2	60
3.50000000000000	7
3.50000000000000	32
4.50000000000000	13
3	11
3.50000000000000	33
2.50000000000000	106
1.50000000000000	3
3	7
4.50000000000000	7
2.50000000000000	6
3.50000000000000	148
3.50000000000000	3
3	45
3.50000000000000	31
3.50000000000000	19
2.50000000000000	92
3	19
5	4
4.50000000000000	12
3	7
2.50000000000000	23
3	55
4.50000000000000	5
2	5
4.50000000000000	3
3	95
4	6
3.50000000000000	4
3	25
2.50000000000000	5
3.50000000000000	23
2	8
4	12
4	5
3	9
3	51
4	7
3	9
3.50000000000000	122
3.50000000000000	7
2.50000000000000	10
3	3
2.50000000000000	4
1.50000000000000	5
4.50000000000000	6
4.50000000000000	18
3.50000000000000	6
4.50000000000000	3
5	3
5	15
4.50000000000000	41
4	5
4.50000000000000	21
4	13
2	4
3.50000000000000	9
4	3
3.50000000000000	4
2.50000000000000	4
4	10
4.50000000000000	3
3.50000000000000	8
4.50000000000000	3
4	17
4	18
2.50000000000000	6
2.50000000000000	11
1.50000000000000	8
2.50000000000000	7
1.50000000000000	5
3	12
5	3
4	6
3	4
4	25
4.50000000000000	3
4.50000000000000	24
3	4
3.50000000000000	8
3.50000000000000	24
3.50000000000000	32
3.50000000000000	11
3.50000000000000	3
5	5
4	17
4	11
3	65
4.50000000000000	3
5	6
5	3
5	4
5	3
4	20
2.50000000000000	18
3	10
4	8
5	6
3	26
3	17
3	8
2	7
4.50000000000000	21
4	43
4	6
2	5
2	9
3	8
4.50000000000000	117
3	62
3	18
3.50000000000000	5
5	5
5	7
2	9
2	8
5	99
4	4
5	10
4.50000000000000	41
2.50000000000000	25
5	4
4.50000000000000	28
3	33
4.50000000000000	14
5	4
5	6
2.50000000000000	11
2.50000000000000	17
3.50000000000000	4
3	37
4	5
2	6
3.50000000000000	111
5	3
4.50000000000000	21
2	9
4	4
4.50000000000000	5
3	12
2	4
4	5
4	276
4.50000000000000	3
4	144
4	81
4	21
4.50000000000000	16
4.50000000000000	79
4.50000000000000	34
5	3
3.50000000000000	35
3	8
4	69
4	37
4.50000000000000	3
3	8
3.50000000000000	28
4.50000000000000	6
4.50000000000000	95
4.50000000000000	5
3.50000000000000	3
3.50000000000000	3
4	5
4.50000000000000	111
2.50000000000000	5
3.50000000000000	3
2.50000000000000	6
2	4
1.50000000000000	6
3	12
5	4
3	6
4	5
4	22
2	5
5	3
4	10
1	3
1.50000000000000	3
3	12
3.50000000000000	3
4	61
2.50000000000000	13
4	162
4	11
3.50000000000000	3
4.50000000000000	11
4	44
4.50000000000000	3
3.50000000000000	3
3.50000000000000	3
3.50000000000000	11
4	5
3.50000000000000	11
4.50000000000000	17
3	6
4.50000000000000	8
3	5
4.50000000000000	6
4.50000000000000	49
5	4
2	9
4	94
4.50000000000000	9
5	3
2.50000000000000	6
1.50000000000000	21
4.50000000000000	3
4	4
2.50000000000000	7
5	4
4.50000000000000	4
4.50000000000000	6
2.50000000000000	5
3.50000000000000	4
3	69
2	3
5	51
3	16
4	20
4.50000000000000	51
3.50000000000000	4
3.50000000000000	12
4	6
4.50000000000000	8
3.50000000000000	11
5	6
5	3
5	9
3	12
3	12
2.50000000000000	14
4	6
2	4
4	5
5	11
3.50000000000000	16
3.50000000000000	3
2	3
3	14
3.50000000000000	19
4	6
4	20
2	3
3	4
4.50000000000000	8
4	17
4.50000000000000	34
3.50000000000000	23
2.50000000000000	13
2.50000000000000	3
3.50000000000000	3
4	26
5	3
2.50000000000000	22
4	145
3.50000000000000	11
3.50000000000000	3
2.50000000000000	3
4	18
3.50000000000000	7
2	4
5	3
3.50000000000000	21
3.50000000000000	10
5	5
2.50000000000000	6
3.50000000000000	4
3.50000000000000	106
4.50000000000000	3
4.50000000000000	275
4	37
3.50000000000000	3
3	7
5	4
3	32
3.50000000000000	10
2	8
3	6
3.50000000000000	93
2.50000000000000	10
4	3
4	7
3	3
3	5
4.50000000000000	6
3.50000000000000	3
1	3
3.50000000000000	10
4.50000000000000	288
4.50000000000000	4
2	10
1.50000000000000	7
4.50000000000000	6
3	12
4.50000000000000	15
3	21
4	4
4	5
3.50000000000000	6
1.50000000000000	11
5	7
5	5
5	5
3	4
4.50000000000000	58
4.50000000000000	16
2.50000000000000	10
5	3
2.50000000000000	5
2	6
4.50000000000000	3
5	6
2.50000000000000	14
4	3
3	52
3.50000000000000	94
3.50000000000000	3
3	3
3.50000000000000	6
5	4
4.50000000000000	3
3	10
4	3
3	20
1	3
3.50000000000000	6
2	8
1.50000000000000	6
3	8
3	3
3.50000000000000	3
5	3
4.50000000000000	8
3.50000000000000	18
5	3
4	5
1	3
3.50000000000000	3
3.50000000000000	15
5	3
3.50000000000000	4
3.50000000000000	52
4.50000000000000	32
2	4
1	6
3.50000000000000	13
3.50000000000000	29
4	17
1.50000000000000	16
1.50000000000000	3
3.50000000000000	9
2.50000000000000	14
3.50000000000000	20
5	3
1	9
4	99
3	19
2.50000000000000	3
3	94
2.50000000000000	76
5	4
2.50000000000000	29
3	4
3.50000000000000	202
4	27
2.50000000000000	44
4.50000000000000	3
3.50000000000000	18
4.50000000000000	20
3	8
4	5
3.50000000000000	463
3	10
2	7
4	88
2.50000000000000	219
2	5
4	66
3.50000000000000	44
1.50000000000000	3
2	5
4.50000000000000	29
3	71
2.50000000000000	97
5	5
4	6
4	68
4	19
4	4
2	7
3	7
2.50000000000000	4
3.50000000000000	6
2	9
4	9
4.50000000000000	6
2.50000000000000	3
4	24
4.50000000000000	88
3	6
4.50000000000000	28
4.50000000000000	20
3.50000000000000	5
3.50000000000000	6
4	71
4.50000000000000	26
4	42
4	8
3.50000000000000	17
4.50000000000000	5
3	3
4.50000000000000	17
4	44
4	4
3	110
4	19
3	3
3	3
4.50000000000000	9
2.50000000000000	68
5	5
4	13
3.50000000000000	5
4.50000000000000	33
1.50000000000000	3
2	16
4.50000000000000	14
3.50000000000000	10
5	4
5	6
3	26
4.50000000000000	23
4	77
4	18
5	4
4	4
3	18
4.50000000000000	3
3.50000000000000	11
3.50000000000000	61
4	6
