3	16
3.50000000000000	116
5	0
1.50000000000000	6
3	0
2.50000000000000	58
3	55
5	0
4	50
3.50000000000000	1142
4.50000000000000	118
3	0
4	5
1.50000000000000	13
3	10
2.50000000000000	897
3.50000000000000	921
3	0
5	0
2.50000000000000	29
3	0
4.50000000000000	126
2	154
4	444
4	406
4	97
4	83
3.50000000000000	1064
4	0
1.50000000000000	0
2.50000000000000	0
4	0
4	0
3	189
4.50000000000000	69
4.50000000000000	4
5	0
3	183
4	928
4.50000000000000	320
3	230
4	467
2.50000000000000	0
3	277
2	19
4.50000000000000	21
3	0
2.50000000000000	60
3.50000000000000	22
4	22
3.50000000000000	0
1	0
5	0
2.50000000000000	37
4	55
4.50000000000000	0
5	0
3	311
2	0
3.50000000000000	82
2.50000000000000	520
3	838
4	51
3	382
3.50000000000000	27
3.50000000000000	694
4	97
3.50000000000000	541
3.50000000000000	19
2	25
3.50000000000000	0
2.50000000000000	29
3.50000000000000	0
4	10
3.50000000000000	9
2.50000000000000	43
3.50000000000000	6
3	0
3	615
4	29
1.50000000000000	104
4.50000000000000	57
3.50000000000000	1523
3.50000000000000	40
2	0
5	41
2	0
3.50000000000000	11
3	6
4	219
4	135
4	0
3	28
2.50000000000000	617
3	62
3	143
3	37
3	594
5	0
3.50000000000000	241
3.50000000000000	1427
5	0
2.50000000000000	149
4	3783
4	87
3.50000000000000	48
3	466
3.50000000000000	37
4.50000000000000	220
4	66
1.50000000000000	120
4.50000000000000	390
2	9
3.50000000000000	183
4	1259
3.50000000000000	0
3	0
2.50000000000000	16
2	5
2.50000000000000	13
3.50000000000000	25
3	557
2.50000000000000	0
3.50000000000000	5
4	485
3.50000000000000	210
3.50000000000000	0
4	0
5	3
2.50000000000000	9
3	135
4	0
3.50000000000000	0
4	6
2.50000000000000	11
5	18
4	12
4	346
4	5
3.50000000000000	166
4.50000000000000	10
3.50000000000000	10
4	3
3	0
4	32
5	128
3.50000000000000	3
4.50000000000000	1666
3.50000000000000	116
3	75
5	0
4.50000000000000	0
3	31
4	0
4.50000000000000	498
1.50000000000000	0
4.50000000000000	21
1.50000000000000	0
4	4
4	120
4.50000000000000	128
4	0
