3	20
3.50000000000000	6
5	8
1.50000000000000	3
3	3
2.50000000000000	28
3	18
5	3
4	46
3.50000000000000	492
4.50000000000000	11
3	14
4	4
1.50000000000000	3
3	10
2.50000000000000	74
3.50000000000000	280
3	13
5	7
2.50000000000000	16
3	3
4.50000000000000	23
2	4
4	131
4	65
4	6
4	12
3.50000000000000	224
4	6
1.50000000000000	32
2.50000000000000	18
4	4
4	5
3	97
4.50000000000000	31
4.50000000000000	6
5	3
3	71
4	325
4.50000000000000	50
3	98
4	194
2.50000000000000	4
3	75
2	10
4.50000000000000	8
3	87
2.50000000000000	57
3.50000000000000	58
4	23
3.50000000000000	6
1	4
5	5
2.50000000000000	4
4	7
4.50000000000000	3
5	5
3	138
2	4
3.50000000000000	22
2.50000000000000	120
3	315
4	27
3	84
3.50000000000000	20
3.50000000000000	175
4	56
3.50000000000000	138
3.50000000000000	11
2	6
3.50000000000000	8
2.50000000000000	7
3.50000000000000	7
4	6
3.50000000000000	6
2.50000000000000	11
3.50000000000000	7
3	3
3	137
4	29
1.50000000000000	24
4.50000000000000	9
3.50000000000000	90
3.50000000000000	14
2	3
5	6
2	4
3.50000000000000	5
3	5
4	60
4	77
4	4
3	3
2.50000000000000	47
3	55
3	62
3	12
3	250
5	3
3.50000000000000	185
3.50000000000000	452
5	3
2.50000000000000	35
4	183
4	32
3.50000000000000	8
3	117
3.50000000000000	28
4.50000000000000	26
4	18
1.50000000000000	7
4.50000000000000	65
2	8
3.50000000000000	75
4	267
3.50000000000000	3
3	10
2.50000000000000	5
2	8
2.50000000000000	7
3.50000000000000	5
3	65
2.50000000000000	3
3.50000000000000	3
4	254
3.50000000000000	35
3.50000000000000	3
4	3
5	32
2.50000000000000	4
3	36
4	4
3.50000000000000	3
4	83
2.50000000000000	21
5	3
4	9
4	156
4	5
3.50000000000000	98
4.50000000000000	3
3.50000000000000	7
4	5
3	5
4	16
5	22
3.50000000000000	6
4.50000000000000	563
3.50000000000000	17
3	24
5	3
4.50000000000000	7
3	18
4	4
4.50000000000000	159
1.50000000000000	10
4.50000000000000	29
1.50000000000000	9
4	6
4	94
4.50000000000000	38
4	3
3.50000000000000	3
4	82
3	21
5	4
3	9
4	90
4	96
5	6
3	9
3.50000000000000	62
3	13
4	5
4	174
3.50000000000000	3
3.50000000000000	15
3	4
4	263
4	23
4.50000000000000	242
4	6
3.50000000000000	3
3	9
4	3
4	13
3	5
3	6
4	4
4.50000000000000	6
4	5
3.50000000000000	33
4	52
4.50000000000000	323
2	10
4.50000000000000	3
3	4
2.50000000000000	4
3.50000000000000	5
4.50000000000000	598
2.50000000000000	15
4	5
5	5
2	3
2.50000000000000	7
3.50000000000000	9
3.50000000000000	81
4	19
4	69
3.50000000000000	3
4	5
3.50000000000000	38
3	27
3	14
3	5
5	5
3	6
3.50000000000000	22
2	6
4	4
2.50000000000000	5
3.50000000000000	210
3	4
5	7
4	10
3	5
4.50000000000000	9
3.50000000000000	28
4	55
4	156
3	5
3	114
4	12
2.50000000000000	6
3	6
5	78
2.50000000000000	7
2	21
1.50000000000000	12
5	8
3	186
3.50000000000000	3
5	5
4	386
5	4
5	4
3	55
3	25
3.50000000000000	27
3	7
4.50000000000000	11
1.50000000000000	8
5	5
3.50000000000000	14
3.50000000000000	6
3.50000000000000	7
1.50000000000000	6
5	4
4	42
2.50000000000000	38
5	5
4	11
3.50000000000000	17
1.50000000000000	22
4	33
1	3
5	8
4	31
3.50000000000000	47
5	9
5	5
3	48
4	6
4.50000000000000	5
4.50000000000000	10
2.50000000000000	12
3.50000000000000	22
4	5
5	25
1.50000000000000	7
1.50000000000000	3
3.50000000000000	59
5	16
3.50000000000000	222
3.50000000000000	4
2.50000000000000	5
1.50000000000000	3
5	3
2.50000000000000	13
4	88
2	17
3.50000000000000	46
3.50000000000000	3
3	46
3.50000000000000	15
4	14
2.50000000000000	93
3.50000000000000	16
3	5
3.50000000000000	3
3	6
3	188
5	9
4	32
3.50000000000000	77
5	6
4	29
3.50000000000000	112
3	74
4	7
2.50000000000000	8
3	27
4	459
4	15
4	25
3.50000000000000	3
3.50000000000000	347
1	3
3.50000000000000	34
4.50000000000000	6
4.50000000000000	58
3.50000000000000	12
4.50000000000000	6
1.50000000000000	32
3	4
3.50000000000000	69
2	18
4	83
5	10
3.50000000000000	73
3	11
2.50000000000000	4
4.50000000000000	12
3.50000000000000	40
5	3
3.50000000000000	3
4	4
3.50000000000000	7
3.50000000000000	7
5	4
4.50000000000000	40
5	11
4.50000000000000	9
5	13
3.50000000000000	20
1.50000000000000	26
2.50000000000000	45
4	21
2.50000000000000	10
5	22
4	27
4	4
3.50000000000000	3
2.50000000000000	99
2.50000000000000	17
4.50000000000000	98
4	368
4	17
4	26
4	12
4	4
5	8
4	4
4	17
3.50000000000000	51
5	6
3.50000000000000	65
2.50000000000000	17
4.50000000000000	16
3	51
4	34
3.50000000000000	25
4.50000000000000	56
3.50000000000000	11
5	9
4	4
1	11
5	6
3.50000000000000	33
3	5
4.50000000000000	33
4	4
3.50000000000000	11
4.50000000000000	64
3.50000000000000	4
3.50000000000000	293
4.50000000000000	10
3.50000000000000	4
2.50000000000000	35
5	3
3.50000000000000	3
3.50000000000000	50
4	9
3.50000000000000	6
4	48
4.50000000000000	5
2.50000000000000	6
4.50000000000000	8
2.50000000000000	13
3	13
4	6
3.50000000000000	48
3	21
5	4
5	4
5	13
3.50000000000000	44
4.50000000000000	3
3.50000000000000	11
4.50000000000000	7
4	145
4	393
4.50000000000000	7
2.50000000000000	8
3.50000000000000	23
2.50000000000000	9
5	3
5	6
5	16
2	7
2	3
1	3
3.50000000000000	26
4	7
4.50000000000000	6
4	771
3.50000000000000	6
4	33
4.50000000000000	15
2.50000000000000	17
4.50000000000000	7
2.50000000000000	20
4.50000000000000	10
5	8
3.50000000000000	52
5	9
4	113
4	8
3	11
5	7
4.50000000000000	13
4.50000000000000	5
3.50000000000000	54
3.50000000000000	50
2	8
3.50000000000000	5
4	3
2.50000000000000	5
1.50000000000000	6
2.50000000000000	25
3.50000000000000	9
4.50000000000000	48
4	5
4	51
4.50000000000000	68
4.50000000000000	34
4	110
3	17
2.50000000000000	3
3	162
5	39
4.50000000000000	115
4	61
4	14
3	9
4	14
1.50000000000000	3
4	12
4.50000000000000	22
4.50000000000000	3
4.50000000000000	3
3.50000000000000	19
4.50000000000000	3
2.50000000000000	7
4.50000000000000	7
2.50000000000000	17
4.50000000000000	47
3.50000000000000	3
3.50000000000000	3
3	63
3.50000000000000	3
5	43
3.50000000000000	3
4	10
4	10
4.50000000000000	9
4	11
2.50000000000000	18
3.50000000000000	3
5	17
4.50000000000000	9
4.50000000000000	28
3	9
2.50000000000000	42
4.50000000000000	15
3.50000000000000	195
3	5
5	4
4.50000000000000	10
4	285
5	9
3	32
3.50000000000000	18
4.50000000000000	5
4.50000000000000	12
3	5
4.50000000000000	66
4	44
3.50000000000000	11
1	6
4.50000000000000	3
3	57
3.50000000000000	45
2.50000000000000	29
2.50000000000000	11
4	9
3.50000000000000	22
2.50000000000000	15
3	74
3	3
5	10
4	15
4.50000000000000	3
4.50000000000000	6
4	10
4.50000000000000	16
5	3
2.50000000000000	14
3	6
4	215
5	9
4	13
3.50000000000000	120
5	3
4	21
3.50000000000000	77
3	4
3	14
3.50000000000000	7
4.50000000000000	7
4	33
4.50000000000000	71
2.50000000000000	8
3.50000000000000	3
4	26
3.50000000000000	7
4	16
2.50000000000000	26
2.50000000000000	20
3.50000000000000	10
4.50000000000000	49
3	5
5	3
3.50000000000000	13
3	10
2.50000000000000	38
2.50000000000000	3
4.50000000000000	8
1.50000000000000	4
2	4
4	36
4	399
3	29
2.50000000000000	21
4	166
4	12
2.50000000000000	15
3	11
3	15
3.50000000000000	17
4.50000000000000	29
5	6
2	12
3.50000000000000	317
3.50000000000000	41
4	46
2.50000000000000	7
3.50000000000000	14
3.50000000000000	4
5	4
2.50000000000000	54
3.50000000000000	162
3.50000000000000	195
5	3
5	5
4.50000000000000	17
4	5
2	4
2.50000000000000	5
3	23
3.50000000000000	25
3.50000000000000	69
4	3
3	56
5	4
3	9
2.50000000000000	44
3.50000000000000	85
3.50000000000000	212
4.50000000000000	10
4	284
2.50000000000000	93
1	6
4.50000000000000	5
2.50000000000000	4
5	6
5	148
4.50000000000000	42
4	20
3.50000000000000	26
4	4
4	4
3	8
3	9
3.50000000000000	63
5	4
4.50000000000000	5
4.50000000000000	41
4	204
3	10
4.50000000000000	38
4.50000000000000	17
1.50000000000000	4
2.50000000000000	35
5	3
5	5
3.50000000000000	33
4.50000000000000	96
3.50000000000000	197
4	100
5	88
2.50000000000000	16
1.50000000000000	177
1	4
2.50000000000000	3
2	34
4.50000000000000	35
3	12
4	4
4.50000000000000	109
3	15
3	3
3.50000000000000	5
3.50000000000000	7
2.50000000000000	3
4.50000000000000	6
4	225
4	508
4	205
2.50000000000000	50
3	12
5	16
3.50000000000000	295
4	99
2.50000000000000	7
4.50000000000000	24
2	19
5	5
3.50000000000000	3
3	35
2.50000000000000	4
1	3
3.50000000000000	90
4.50000000000000	20
4	43
4.50000000000000	3
4.50000000000000	7
2.50000000000000	3
1	3
1	5
3	20
3.50000000000000	26
3.50000000000000	19
4	11
3.50000000000000	3
3	4
4	176
5	10
3	6
3	11
3	9
2.50000000000000	11
5	9
3.50000000000000	98
5	6
4	48
4	25
3.50000000000000	32
4	3
3	8
4	34
4.50000000000000	23
2.50000000000000	10
2	6
4	145
3.50000000000000	245
3	7
5	20
3.50000000000000	10
4	71
5	5
3	25
3.50000000000000	5
4	102
3	11
4.50000000000000	132
5	3
4.50000000000000	54
3.50000000000000	6
2.50000000000000	7
4	39
3.50000000000000	3
4.50000000000000	287
3.50000000000000	21
4.50000000000000	3
4	136
4	78
3.50000000000000	6
3	6
3.50000000000000	59
3.50000000000000	26
3	27
3	107
4.50000000000000	4
3	12
4	137
3.50000000000000	44
3.50000000000000	151
4.50000000000000	21
2	3
2.50000000000000	12
4	25
2.50000000000000	13
4.50000000000000	10
4	5
4.50000000000000	65
4	3
4	11
3	4
4	30
3	84
3.50000000000000	185
4	12
1.50000000000000	9
4.50000000000000	3
4.50000000000000	4
3	5
4.50000000000000	3
2	14
4	11
4	33
1	3
4.50000000000000	7
3.50000000000000	3
3.50000000000000	101
3	10
2.50000000000000	8
3	3
3.50000000000000	14
3.50000000000000	47
5	12
4.50000000000000	4
4	5
3	8
4	28
3.50000000000000	20
4.50000000000000	7
4	8
4	137
4.50000000000000	3
3.50000000000000	17
5	3
3.50000000000000	5
4	3
3	22
3	13
3.50000000000000	112
3	20
3.50000000000000	28
4	9
2.50000000000000	9
4	23
2	29
4	25
3	3
4.50000000000000	58
4	44
3	15
3.50000000000000	5
3.50000000000000	42
4	123
3	61
5	20
2.50000000000000	16
4	6
4	24
5	19
2.50000000000000	5
3.50000000000000	19
2.50000000000000	75
4	6
3.50000000000000	14
3.50000000000000	12
2.50000000000000	14
5	87
3.50000000000000	3
2	4
4.50000000000000	130
3.50000000000000	16
3	3
1	5
3	3
4	22
2.50000000000000	7
3.50000000000000	71
4	4
3	81
4.50000000000000	8
2	19
3.50000000000000	65
4	484
3.50000000000000	3
3.50000000000000	183
4.50000000000000	17
4	13
3	18
4	22
5	12
4	4
2.50000000000000	10
3	9
5	7
3.50000000000000	14
4	13
4	120
3	13
4.50000000000000	148
4	29
4	30
2.50000000000000	73
3	69
2	3
4.50000000000000	50
5	15
4	186
4.50000000000000	6
5	8
4.50000000000000	36
4	16
2.50000000000000	19
3	7
2.50000000000000	8
3	5
3	101
2	20
3	28
5	8
